,InChI Key,SMILES,Molecular Weight,H Bond Donors,H Bond Acceptors,Rotatable Bonds,TPSA,Lipinski Number,Veber Number,LogP,Type of Substance,mp_mean,mp_std
2295,WIFHOFAUIVJOGV-ONEGZZNKSA-N,C\C=C\C1=CC(=O)C(C)=CC1=O,162.188,0.0,2.0,1.0,34.14,4.0,2.0,1.121,isocyclic,42.0,
2298,WIMQJFUYMPANRT-UHFFFAOYSA-N,COC1=CC=C2C(=O)C=CC(=O)C2=C1C,202.21,0.0,2.0,1.0,43.37,4.0,2.0,1.581,isocyclic,150.0,
2300,WITSQZWTUMQIBS-UHFFFAOYSA-N,CSC1=CC(=O)C=CC1=O,154.189,0.0,2.0,1.0,59.44,4.0,2.0,0.469,isocyclic,146.79166666666666,1.2943520472507557
2305,WJLSPCADNFVSSK-UHFFFAOYSA-N,CC(C)C1=CC(=O)C(C(C)C)=C(O)C1=O,208.257,1.0,3.0,2.0,54.37,4.0,2.0,2.418,isocyclic,57.0,
2306,WJSQCAWGGRFZJK-UHFFFAOYSA-N,CCC1=C(O)C(=O)C=C(O)C1=O,168.149,2.0,4.0,1.0,74.6,4.0,2.0,1.113,isocyclic,181.0,
2307,WJUODYSQTRQOSJ-UHFFFAOYSA-N,O=C1C=CC(=O)C2=C1N=C1C3CC3CCN21,214.224,0.0,4.0,0.0,51.96,4.0,2.0,1.412,heterocyclic,145.0,
2309,WJWMJSPQQIEHJC-UHFFFAOYSA-N,CC1=CC(=O)C=C(NC2=NC=CN=C2)C1=O,215.211,1.0,5.0,2.0,71.95,4.0,2.0,0.14300000000000002,,169.0,
2311,WLWIMKWZMGJRBS-UHFFFAOYSA-N,CCCCCC1=CC(=O)C=C(OC)C1=O,208.257,0.0,3.0,5.0,43.37,4.0,2.0,2.364,isocyclic,63.3125,1.5782539138765557
2313,WLXGHRMXWWKVDS-UHFFFAOYSA-N,O=C1C2=C(N=CN2)C(=O)C2=C1C1CC2C=C1,212.208,1.0,4.0,0.0,62.82,4.0,2.0,0.953,heterocyclic,285.0,
2315,WLZGBJZRSLLFQN-UHFFFAOYSA-N,CC1=COC2=C1C(=O)C1=C(C=CC=C1)C2=O,212.205,0.0,2.0,0.0,47.28,4.0,2.0,2.217,heterocyclic,206.0,
2320,WNLIYHZNJXMVSI-UHFFFAOYSA-N,COC(OC)C1=CC(=O)C=CC1=O,182.176,0.0,4.0,3.0,52.6,4.0,2.0,-0.515,isocyclic,80.5,
2321,WOEIWIRKOWGTMQ-UHFFFAOYSA-N,CC(C)CC1=CC(=O)C2=C(C=CC=C2)C1=O,214.264,0.0,2.0,2.0,34.14,4.0,2.0,3.162,isocyclic,51.25,
2322,WOGWYSWDBYCVDY-UHFFFAOYSA-N,ClC1=CC(=O)C=CC1=O,142.542,0.0,2.0,0.0,34.14,4.0,2.0,0.349,isocyclic,54.87307692307692,2.2116053501590356
2324,WONHULSYXZAYFN-UHFFFAOYSA-N,O=C1C=CC(=O)C2=C1N=CC=C2N(=O)=O,204.142,0.0,3.0,1.0,92.85,4.0,2.0,0.16899999999999998,heterocyclic,180.0,
2325,WPQRMTXXJJOTED-UHFFFAOYSA-N,CC1=CC(C)=C2C(=O)C(C)=CC(=O)C2=C1,200.237,0.0,2.0,0.0,34.14,4.0,2.0,2.495,isocyclic,136.5,
2330,WQASGOZUYRFMDF-UHFFFAOYSA-N,OC1=CC=CC2=C1C(=O)C=C(O)C2=O,190.155,2.0,3.0,0.0,74.6,4.0,2.0,1.382,isocyclic,215.57692307692307,4.906221144339069
2333,WQGQXSAJSRCSIR-UHFFFAOYSA-N,COC1=CC(=O)C(=CC1=O)C(C)(C)C,194.23,0.0,3.0,2.0,43.37,4.0,2.0,1.5730000000000002,isocyclic,160.5625,2.7775607554111215
2339,WRIGCXNMDVJIRW-UHFFFAOYSA-N,COC1=CC(=O)C2=C(C=CC(C)=N2)C1=O,203.197,0.0,4.0,1.0,56.26,4.0,2.0,0.8320000000000001,heterocyclic,204.8,3.7762415176998405
2341,WROKGGHIUWXXJG-UHFFFAOYSA-N,CC1=C(C)C(=O)C(NCCO)=C(C)C1=O,209.245,2.0,4.0,3.0,66.4,4.0,2.0,0.006,isocyclic,91.75,
2342,WROYHFWBBOSJDL-UHFFFAOYSA-N,FC1=NC=CC=C1C1=CC(=O)C=CC1=O,203.173,0.0,3.0,1.0,47.03,4.0,2.0,0.628,,124.5,
2343,WRTBCFQQXIAQAA-UHFFFAOYSA-N,COC1=C(C)C(=O)C(C)=C(C)C1=O,180.203,0.0,3.0,1.0,43.37,4.0,2.0,0.555,isocyclic,54.5,
2344,WRUVAIPFJWCWEI-UHFFFAOYSA-N,CC1=CC(=O)C(CCCCC#N)=CC1=O,203.241,0.0,3.0,4.0,57.93,4.0,2.0,0.542,isocyclic,55.25,
2345,WRUWHLHFXCPPBM-UHFFFAOYSA-N,CC1=C(O)C(=O)C(C)=C(Cl)C1=O,186.595,1.0,3.0,0.0,54.37,4.0,2.0,1.0590000000000002,isocyclic,124.5,
2348,WTQASDUMQGOLDV-UHFFFAOYSA-N,CC1=C(C2CO2)C(=O)C2=C(C=CC=C2)C1=O,214.221,0.0,3.0,1.0,46.67,4.0,2.0,1.177,heterocyclic,63.5,
2350,WTTXPOKQAYXZIK-UHFFFAOYSA-N,CC1=CC(=O)C=C(Br)C1=O,201.019,0.0,2.0,0.0,34.14,4.0,2.0,0.706,isocyclic,93.90384615384616,1.0540145850803633
2352,WTTYVSBJECNWHV-UHFFFAOYSA-N,COC1=C(F)C(=O)C(OC)=C(F)C1=O,204.13,0.0,4.0,2.0,52.6,4.0,2.0,0.484,isocyclic,157.125,1.7455300054711176
2358,WUSLYJRZFFHCTQ-UHFFFAOYSA-N,CSC1=C2C(=O)C=CC(=O)C2=CC=C1,204.249,0.0,2.0,1.0,59.44,4.0,2.0,2.182,isocyclic,200.5,
2359,WUXIDIWNVOKGTB-UHFFFAOYSA-N,CC(=O)NC1=CC(=O)C=CC1=O,165.148,1.0,4.0,2.0,63.24,4.0,2.0,-0.22,isocyclic,145.0,2.5248762345905194
2361,WVSSNKFEPDCFEE-UHFFFAOYSA-N,CC1=CNC2=C1C(=O)C=C(C)C2=O,175.187,1.0,3.0,0.0,49.93,4.0,2.0,1.269,heterocyclic,164.0,
2363,WVYIRXGNRGZTGX-UHFFFAOYSA-N,CC(C)(C)CC1=CC(=O)C=CC1=O,178.231,0.0,2.0,2.0,34.14,4.0,2.0,2.1,isocyclic,34.5,
2365,WWHDFTWNMBCRIK-UHFFFAOYSA-N,CC(=O)C1=CC(=O)C=CC1=O,150.134,0.0,3.0,1.0,51.21,4.0,2.0,-0.433,isocyclic,63.44375,3.0099249886832724
2367,WWLFUOKDVMSEFC-UHFFFAOYSA-N,COC1=CC(=O)C(Cl)=CC1=O,172.56799999999996,0.0,3.0,1.0,43.37,4.0,2.0,0.589,isocyclic,173.75,1.14564392373896
2369,WWRRVSVGVHPTJZ-UHFFFAOYSA-N,CCC1=CC(=O)C(CC)=CC1=O,164.204,0.0,2.0,2.0,34.14,4.0,2.0,1.062,isocyclic,77.25,
2370,WWSBPWZIYSWZJO-UHFFFAOYSA-N,O=C1C2=C(NCCC2)C(=O)C2=C1C=CC=C2,213.236,1.0,3.0,0.0,46.17,4.0,2.0,1.999,heterocyclic,180.0,1.8708286933869707
2374,WXMXSMNGHBESFH-UHFFFAOYSA-N,CC1=CC(=O)C2=C(C3CCC2C=C3)C1=O,200.237,0.0,2.0,0.0,34.14,4.0,2.0,1.275,isocyclic,84.16666666666667,1.247219128924647
2377,WXPLAUSTEMHFNE-UHFFFAOYSA-N,OC1=CC=CC2=C1C(=O)C=C(N1CC1)C2=O,215.208,1.0,3.0,1.0,57.38,4.0,2.0,1.358,heterocyclic,171.0,
2378,WYIOQBYLZGEHCV-UHFFFAOYSA-N,CC1=C(Cl)C(=O)C2=C(C=CC=C2)C1=O,206.628,0.0,2.0,0.0,34.14,4.0,2.0,2.198,isocyclic,153.16666666666666,3.333333333333333
2380,WYXNOQAZKUXSQY-UHFFFAOYSA-N,COC1=C(Cl)C(=O)C(Cl)=CC1=O,207.013,0.0,3.0,1.0,43.37,4.0,2.0,1.166,,107.0,
2381,WZCXRUXEJJEWHG-UHFFFAOYSA-N,CCCC1=CC(=O)C(N)=C(C(N)=O)C1=O,208.217,2.0,5.0,3.0,103.25,4.0,2.0,0.586,isocyclic,139.5,
2382,WZIALYAYUKRBEN-UHFFFAOYSA-N,COC1=C(OC)C(=O)C(Cl)=CC1=O,202.594,0.0,4.0,2.0,52.6,4.0,2.0,0.8290000000000001,isocyclic,69.5,
2383,WZIBQTJPQOSUIF-UHFFFAOYSA-N,CC1=CC2=C(C=C1)C(=O)C1=C(N=NN1)C2=O,213.195,1.0,5.0,0.0,75.71,4.0,2.0,2.187,heterocyclic,235.0,
2384,WZIIQAXXZHRZLC-UHFFFAOYSA-N,COC1=CC(=O)C(O)=C(CC=C)C1=O,194.187,1.0,4.0,3.0,63.6,4.0,2.0,1.3969999999999998,isocyclic,100.0,
2385,WZPWLCXSPSGYOO-UHFFFAOYSA-N,CC1=CC2=C(C(=O)C=C(C)C2=O)C(O)=C1,202.21,1.0,2.0,0.0,54.37,4.0,2.0,1.652,isocyclic,103.5,
2386,WZUKRIOKSMMESZ-UHFFFAOYSA-N,COC1=C(C)C(=O)C=C(O)C1=O,168.149,1.0,4.0,1.0,63.6,4.0,2.0,0.541,isocyclic,116.0,
2387,WZUUDZAVWKOAKL-UHFFFAOYSA-N,CC1=C(C)C(=O)C2=C(NN=C2C=C)C1=O,202.213,1.0,4.0,1.0,62.82,4.0,2.0,1.675,heterocyclic,248.5,
2389,XADIESDZHGIZOC-UHFFFAOYSA-N,CCC1=CC(=O)C(OC)=CC1=O,166.17700000000005,0.0,3.0,2.0,43.37,4.0,2.0,0.657,isocyclic,154.125,2.161452058223823
2392,XASGEXXLAQFTQE-UHFFFAOYSA-N,O=C(C1=CC=CC=C1)C1=CC(=O)C=CC1=O,212.205,0.0,3.0,2.0,51.21,4.0,2.0,1.244,isocyclic,81.60000000000001,2.624245923435275
2395,XBTCKQLHTBOIOD-UHFFFAOYSA-N,COC1=CC(=O)C2=C(C=C(C)N2C)C1=O,205.213,0.0,4.0,1.0,48.3,4.0,2.0,1.258,heterocyclic,195.5,
2396,XCFQQZSEKWDQAK-UHFFFAOYSA-N,OC1=C(Cl)C=CC2=C1C(=O)C=CC2=O,208.601,1.0,2.0,0.0,54.37,4.0,2.0,1.656,isocyclic,145.5,
2399,XCRCIDFGDXJLDR-UHFFFAOYSA-N,O=C1C2=C(C=CO2)C(=O)C2=C1N=CC=C2,199.166,0.0,3.0,0.0,60.17,4.0,2.0,0.873,heterocyclic,237.0,
2401,XCTMQXNRDIBPMV-UHFFFAOYSA-N,CC1=CC(=O)C2=C(SC=C2)C1=O,178.21099999999996,0.0,2.0,0.0,62.38,4.0,2.0,0.8340000000000001,heterocyclic,131.0,
2403,XDGJUGQWHTWUJK-UHFFFAOYSA-N,CSC1=CC(=O)C(SC)=C(C)C1=O,214.30900000000003,0.0,2.0,2.0,84.74,4.0,2.0,1.347,isocyclic,126.0,
2409,XEXHRKSCVVOUNU-JGVFFNPUSA-N,O=C1C=CC(=O)C2=C1[C@H]1C=C[C@@H]2C(=O)C=C1,212.205,0.0,3.0,0.0,51.21,4.0,2.0,-0.002,isocyclic,139.5,
2410,XGCFKQGLQRJQSC-UHFFFAOYSA-N,CC(=O)OC1=C(C)C(=O)C(O)=C(C)C1=O,210.186,1.0,5.0,2.0,80.67,4.0,2.0,0.5920000000000001,isocyclic,138.0,
2411,XGRSLFCFTXDCJD-UHFFFAOYSA-N,CC(NC1=CC(=O)C=CC1=O)C(O)=O,195.175,2.0,5.0,3.0,83.47,4.0,2.0,0.08,isocyclic,181.0,
2412,XGRSLFCFTXDCJD-YFKPBYRVSA-N,[H][C@@](C)(NC1=CC(=O)C=CC1=O)C(O)=O,195.175,2.0,5.0,3.0,83.47,4.0,2.0,0.08,isocyclic,220.0,
2413,XGWDLUWTRPMRRT-AOOOYVTPSA-N,CC1=C(C)C(=O)C2=C([C@H]3CC[C@@H]2C=C3)C1=O,214.264,0.0,2.0,0.0,34.14,4.0,2.0,1.456,isocyclic,107.0,
2415,XHBXBJBJBIKWIL-UHFFFAOYSA-N,Cl[H].CC(N)CC1=CC(=O)C(C)=CC1=O,215.68,1.0,3.0,2.0,60.16,4.0,2.0,0.16,isocyclic,152.0,
2416,XHFDIOZBTSOOJP-UHFFFAOYSA-N,OC1=CC2=C(C(=O)C=CC2=O)C(O)=C1,190.155,2.0,2.0,0.0,74.6,4.0,2.0,0.628,isocyclic,167.5,
2417,XHKUTQNVGAHLPK-UHFFFAOYSA-N,FC1=CC(=O)C=CC1=O,126.087,0.0,2.0,0.0,34.14,4.0,2.0,-0.112,isocyclic,80.05,0.9273618495495702
2419,XIIMOVRQVDZCIB-UHFFFAOYSA-N,CCCC1=C(OC)C(=O)C(OC)=CC1=O,210.23,0.0,4.0,4.0,52.6,4.0,2.0,1.466,isocyclic,20.0,
2420,XIMPHPOKYSCGQB-UHFFFAOYSA-N,CC(=O)C1=CC2=C(N1)C(=O)C=CC2=O,189.17,1.0,4.0,1.0,67.0,4.0,2.0,0.797,heterocyclic,190.2,
2423,XJLGTJZYFPCQML-UHFFFAOYSA-N,CCCC1=C(Cl)C(=O)C=C(OC)C1=O,214.649,0.0,3.0,3.0,43.37,4.0,2.0,1.803,isocyclic,92.0,
2424,XJPNXQAGLFCRGO-UHFFFAOYSA-N,OC1=CC(=O)C2=C(C=CC=N2)C1=O,175.144,1.0,4.0,0.0,67.26,4.0,2.0,0.625,heterocyclic,220.0,
2425,XJPXMQYKZCXRCW-UHFFFAOYSA-N,CC1=CC(=O)C2=CC=C(CO)C=C2C1=O,202.21,1.0,3.0,1.0,54.37,4.0,2.0,0.81,isocyclic,129.0,
2427,XJTSVXRGMORBED-UHFFFAOYSA-N,CC(=O)C1=C(C)C(=O)C=CC1=O,164.16099999999997,0.0,3.0,1.0,51.21,4.0,2.0,-0.252,isocyclic,42.5,
2430,XLAOYMZOHWRZES-UHFFFAOYSA-N,CC1CCC2=C(O1)C(=O)C(C)=C(O)C2=O,208.21400000000003,1.0,4.0,0.0,63.6,4.0,2.0,1.16,heterocyclic,145.0,
2431,XLCQGCAFXRPSJG-UHFFFAOYSA-N,COC1=C(O)C(=O)C(C(C)=O)=C(O)C1=O,212.159,2.0,6.0,2.0,100.9,4.0,2.0,0.932,isocyclic,166.0,
2434,XLTSBDOZTUSCMX-UHFFFAOYSA-N,CC(C)C1=CC(=O)C=CC1=O,150.17700000000005,0.0,2.0,1.0,34.14,4.0,2.0,0.921,isocyclic,34.06666666666667,2.5766041389567182
2437,XMTVIMLHAWZAAB-UHFFFAOYSA-N,CCOC1=CC(=O)C(OCC)=CC1=O,196.203,0.0,4.0,4.0,52.6,4.0,2.0,1.098,isocyclic,183.65,2.2254213084267884
2442,XNZBTEFXADWXHC-UHFFFAOYSA-N,CC1=CC=C(O1)C1=CC(=O)C(C)=CC1=O,202.21,0.0,2.0,1.0,47.28,4.0,2.0,0.747,heterocyclic,71.0,
2443,XODJZOPPDQSCDJ-UHFFFAOYSA-N,COC1=C(C)C(=O)C2=C(N=CC=C2)C1=O,203.197,0.0,4.0,1.0,56.26,4.0,2.0,0.698,heterocyclic,127.5,
2446,XOYSDFBPFAAPDZ-UHFFFAOYSA-N,CC1=CC(=O)C(NC(=O)C=C)=CC1=O,191.186,1.0,4.0,3.0,63.24,4.0,2.0,0.253,isocyclic,168.0,
2448,XPHFEHNMJITWBK-UHFFFAOYSA-N,CC1=C(N)C(=O)C(C)=C(N=N#N)C1=O,192.177,1.0,6.0,1.0,109.91,4.0,2.0,-0.153,isocyclic,150.5,
2449,XPHIPZFRUPJGRX-UHFFFAOYSA-N,O=C1C2=CC=CC=C2C(=O)C2=C1C=CC=N2,209.204,0.0,3.0,0.0,47.03,4.0,2.0,1.945,heterocyclic,277.5833333333333,3.3778280332518738
2453,XQHRRFVFWWGRAN-UHFFFAOYSA-N,O=C1C=CC(=O)C2=C1C1CCC2CC1,188.226,0.0,2.0,0.0,34.14,4.0,2.0,1.39,isocyclic,86.35,
2455,XQMBKAPLYIPNQZ-UHFFFAOYSA-N,CC1=CC(=O)C(CCC#N)=C(C)C1=O,189.21400000000003,0.0,3.0,2.0,57.93,4.0,2.0,-0.204,,55.0,
2457,XQSNCIHUBDBBFY-UHFFFAOYSA-N,CC1=C(C)C=C2C(=O)C=CC(=O)C2=C1,186.21,0.0,2.0,0.0,34.14,4.0,2.0,2.314,isocyclic,117.5,2.588435821108957
2460,XQZPZKPEWGKVJW-UHFFFAOYSA-N,CC1=C(C)C(=O)C(Cl)=CC1=O,170.595,0.0,2.0,0.0,34.14,4.0,2.0,0.711,isocyclic,50.25,
2462,XRLHFTIROLBJGT-UHFFFAOYSA-N,CCC1=CC=C2C(=O)C=C(C)C(=O)C2=C1,200.237,0.0,2.0,1.0,34.14,4.0,2.0,2.522,isocyclic,73.0,
2468,XSCYDUWHNKIATE-UHFFFAOYSA-N,CC(=O)OC1=CC(=O)C(C)=CC1=O,180.16,0.0,4.0,2.0,60.44,4.0,2.0,0.063,isocyclic,74.58333333333333,1.296362432175337
2470,XSDXAKLMYWFAJV-UHFFFAOYSA-N,CCOCC1=C(C)C(=O)C(C)=C(O)C1=O,210.23,1.0,4.0,3.0,63.6,4.0,2.0,0.568,isocyclic,43.5,
2471,XSQJCCBRYZOAHR-UHFFFAOYSA-N,CC1C=CCC2=C1C(=O)C=CC2=O,174.199,0.0,2.0,0.0,34.14,4.0,2.0,1.009,isocyclic,75.5,
2472,XSQJCCBRYZOAHR-ZETCQYMHSA-N,C[C@H]1C=CCC2=C1C(=O)C=CC2=O,174.199,0.0,2.0,0.0,34.14,4.0,2.0,1.009,isocyclic,85.5,
2476,XTEZRJRCPVVPRG-UHFFFAOYSA-N,CC1=C(CC2=CC(=O)C=CC2=O)C=CC=C1,212.248,0.0,2.0,2.0,34.14,4.0,2.0,1.919,isocyclic,44.5,
2479,XTJQRDOUKNLXCI-UHFFFAOYSA-N,CC(CC1=CC(=O)C=CC1=O)C(O)=O,194.187,1.0,4.0,3.0,71.44,4.0,2.0,-0.384,isocyclic,93.25,
2480,XTSNQRCQQLFARI-UHFFFAOYSA-N,COC1=CC(=O)C(CCNC=O)=CC1=O,209.202,1.0,5.0,5.0,72.47,4.0,2.0,-0.713,isocyclic,136.5,
2483,XUCVMOFAXIVYME-UHFFFAOYSA-N,CC1=CC2=C(C=C1)C(=O)C(O)=CC2=O,188.183,1.0,3.0,0.0,54.37,4.0,2.0,2.225,isocyclic,199.625,1.709349291397168
2486,XUDNEIRKBZDHTL-UHFFFAOYSA-N,CCCCNC1=CC(=O)C(C)=C(C)C1=O,207.272,1.0,3.0,4.0,46.17,4.0,2.0,1.884,isocyclic,80.0,
2487,XUHGZWSEFNVNBY-UHFFFAOYSA-N,O=C1C=C(N2CC2)C(=O)C(=C1)N1CC1,190.202,0.0,4.0,2.0,40.16,4.0,2.0,0.42,heterocyclic,166.5,
2490,XUUWPGFZFDDZCJ-UHFFFAOYSA-N,OC1=C(C(=O)C([O-])=C([N+]#N)C1=O)N(=O)=O,211.09,1.0,5.0,1.0,151.4,4.0,1.0,1.38,isocyclic,70.0,
2491,XUYCXOYWZIEIDB-UHFFFAOYSA-N,CC1=CC2=C(C=C1)C(=O)C1=C(CCO1)C2=O,214.221,0.0,3.0,0.0,43.37,4.0,2.0,1.918,,183.0,
2492,XUZHFXXIFCAROU-UHFFFAOYSA-N,CC1=CC2=C(O1)C(=O)C1=CC=CC=C1C2=O,212.205,0.0,2.0,0.0,47.28,4.0,2.0,2.272,heterocyclic,245.65625,1.0964252995530521
2494,XVFWLINMZWDPFX-UHFFFAOYSA-N,C[Si](C)(C)C1=CC(=O)C=CC1=O,180.279,0.0,2.0,1.0,34.14,4.0,2.0,1.27,isocyclic,66.5625,1.7710784144130942
2497,XVHXEILDQZIKSU-UHFFFAOYSA-N,CCC(CCCO)C1=CC(=O)C=CC1=O,208.257,1.0,3.0,5.0,54.37,4.0,2.0,0.863,isocyclic,31.0,
2500,XVWXCZZBWJSZHY-UHFFFAOYSA-N,BrCC1=CC(=O)C=CC1=O,201.019,0.0,2.0,1.0,34.14,4.0,2.0,0.528,isocyclic,61.5,
2502,XWGBJTFOWXYYSO-UHFFFAOYSA-N,O=C1OC(=CC=C1)C1=CC(=O)C=CC1=O,202.166,0.0,4.0,1.0,60.44,4.0,2.0,0.039,heterocyclic,199.0,
2503,XWJWJNQPENGISN-UHFFFAOYSA-N,O=C1C2=C(C=CO2)C(=O)C2=C1NCCC2,203.197,1.0,3.0,0.0,59.31,4.0,2.0,0.927,heterocyclic,218.5,
2504,XWJXSXIOUMUHAV-UHFFFAOYSA-N,CNC1=C(C(C)=O)C(=O)C(OC)=CC1=O,209.202,1.0,5.0,3.0,72.47,4.0,2.0,0.636,isocyclic,173.0,
2507,XXMPMBZWSGBXJO-UHFFFAOYSA-N,CC(=O)CCC1=C(C)C(=O)C(C)=CC1=O,206.241,0.0,3.0,3.0,51.21,4.0,2.0,-0.05,,56.5,
2508,XXQAHBXLRFWCTG-UHFFFAOYSA-N,CC1=CC(=O)C2=C(C=CC=N2)C1=O,173.171,0.0,3.0,0.0,47.03,4.0,2.0,0.458,heterocyclic,180.83333333333334,5.1693541397569405
2510,XXQHXGIKOMVNOI-UHFFFAOYSA-N,NC1=C(O)C(=O)C2=C(C=CC=C2)C1=O,189.17,2.0,4.0,0.0,80.39,4.0,2.0,2.154,isocyclic,242.5,1.0
2513,XYISZJRPLANKQN-UHFFFAOYSA-N,OC1=C(CC=C)C=CC2=C1C(=O)C=CC2=O,214.221,1.0,2.0,2.0,54.37,4.0,2.0,2.116,,87.0,
2518,XZUKPUPEYNAPPU-UHFFFAOYSA-N,FC1=CC(=O)C(F)=C(F)C1=O,162.06799999999996,0.0,2.0,0.0,34.14,4.0,2.0,0.12,isocyclic,148.5,
2520,YAPPCOOXFUQNIS-UHFFFAOYSA-N,CC1=C(C)C(=O)C2=C(NC=C2)C1=O,175.187,1.0,3.0,0.0,49.93,4.0,2.0,1.269,heterocyclic,213.5,
2521,YAQHXJLYAKKLSP-UHFFFAOYSA-N,O=C1C=CC(=O)C2=C1SN=N2,166.16,0.0,4.0,0.0,88.16,4.0,2.0,-0.245,heterocyclic,132.0,
2523,YBMVVWCHNVSKQE-UHFFFAOYSA-N,CCCCNC1=CC(=O)C(OC)=CC1=O,209.245,1.0,4.0,5.0,55.4,4.0,2.0,1.7619999999999998,,121.0,
2524,YCCQETQAVMTEMG-UHFFFAOYSA-N,CC1=C(O)C(=O)C(C)=C(NCCO)C1=O,211.218,3.0,5.0,3.0,86.63,4.0,2.0,0.173,isocyclic,167.5,
2526,YCHLVVHJTIPYBQ-UHFFFAOYSA-N,ClC1=CC(=O)C2=C(C=CN=C2)C1=O,193.58900000000003,0.0,3.0,0.0,47.03,4.0,2.0,0.765,heterocyclic,137.5,
2528,YDHNUIIYXLMSIX-SNAWJCMRSA-N,C\C=C\C(=O)C1=C(C)C(=O)C(C)=CC1=O,204.225,0.0,3.0,2.0,51.21,4.0,2.0,0.705,isocyclic,66.0,
2530,YDUJLPWZONWQAN-UHFFFAOYSA-N,CC1=CC2=C(N1)C(=O)C=CC2=O,161.16,1.0,3.0,0.0,49.93,4.0,2.0,1.143,,168.0,
2531,YEDVNXKGPIJLOY-UHFFFAOYSA-N,CCC(C)(C)C1=CC(=O)C(C)=CC1=O,192.258,0.0,2.0,2.0,34.14,4.0,2.0,2.083,isocyclic,57.0,
2532,YEUMAWBLLUZCBN-UHFFFAOYSA-N,COC1=CC(=O)C2=C(C=C(C)N2)C1=O,191.186,1.0,4.0,1.0,59.16,4.0,2.0,1.383,heterocyclic,120.0,
2534,YFAFESIUCAEESW-UHFFFAOYSA-N,CC(C)(C)C1=CC(=O)C(=CC1=O)N=N#N,205.216,0.0,5.0,2.0,83.89,4.0,2.0,1.109,isocyclic,108.25,
2536,YFMYZXPFLDQTIY-UHFFFAOYSA-N,CNC1=C(C)C(=O)C(O)=C(OC)C1=O,197.191,2.0,5.0,2.0,75.63,4.0,2.0,0.941,isocyclic,213.5,
2537,YFXHKSWCJRWCCX-UHFFFAOYSA-N,COC1=CC(=O)C2=C(OC(=O)C=C2)C1=O,206.155,0.0,5.0,1.0,69.67,4.0,2.0,0.006999999999999999,heterocyclic,210.0,
2538,YGBITNHNLOTGHR-UHFFFAOYSA-N,CC1=CC(=O)C(=CC1=O)C1=CC=CO1,188.183,0.0,2.0,1.0,47.28,4.0,2.0,0.511,heterocyclic,98.0,
2543,YGYMTLUOFPTHNY-UHFFFAOYSA-N,CSC1=C(O)C(=O)C=C(O)C1=O,186.188,2.0,4.0,1.0,99.9,4.0,2.0,1.165,isocyclic,220.0,
2545,YHKAYAODLJOKKM-UHFFFAOYSA-N,COC1=CC(=CC=C1)C1=CC(=O)C=CC1=O,214.221,0.0,2.0,2.0,43.37,4.0,2.0,1.545,isocyclic,113.6875,1.1642460006373223
2548,YIJAZDTWKUBUKI-UHFFFAOYSA-N,O=C1C=CC(=O)C([Se]C#N)=C1,212.066,0.0,3.0,1.0,57.93,4.0,2.0,-0.55,isocyclic,206.0,
2549,YIQBOVWPODLZFQ-UHFFFAOYSA-N,COC1=CC(=O)C(CC=C)=C(OC)C1=O,208.21400000000003,0.0,4.0,4.0,52.6,4.0,2.0,1.289,isocyclic,40.5,
2552,YKONPXFCTTWKJX-UHFFFAOYSA-N,CC1=C(C)C(=O)C2=C(C=CC=C2C=C)C1=O,212.248,0.0,2.0,1.0,34.14,4.0,2.0,2.739,isocyclic,118.0,
2555,YKPXIWHBRBFRQM-UHFFFAOYSA-N,CC1=CC(=O)C2=C(C(O)=CC=C2O)C1=O,204.182,2.0,2.0,0.0,74.6,4.0,2.0,0.809,isocyclic,173.8125,2.5761829806906187
2557,YKYILJANBFCBQH-UHFFFAOYSA-N,O=C1C=CC(=O)C(OC2=CC=CC=C2)=C1,200.194,0.0,2.0,2.0,43.37,4.0,2.0,1.578,isocyclic,70.95,0.04999999999999716
2562,YMDSLKMMIFXKPI-UHFFFAOYSA-N,CCC(C)(C)C1=CC(=O)C(O)=CC1=O,194.23,1.0,3.0,2.0,54.37,4.0,2.0,2.25,isocyclic,56.5,
2570,YOPIXZYZSBEUGS-UHFFFAOYSA-N,CC1=NNC2=C1C(=O)C1=C(C=CC=C1)C2=O,212.208,1.0,4.0,0.0,62.82,4.0,2.0,2.729,heterocyclic,292.0,
2571,YOPVKEVIDGLNIR-UHFFFAOYSA-N,O=C1C=C(N2CC2)C(=O)C2=C1N=CC=C2,200.197,0.0,4.0,1.0,50.04,4.0,2.0,0.601,heterocyclic,161.75,
2573,YPDQFQGLKKKJED-UHFFFAOYSA-N,O=C1C2=C(C=CN2)C(=O)C2=C1CCCC2,201.225,1.0,3.0,0.0,49.93,4.0,2.0,1.857,heterocyclic,203.5,
2576,YPWBSDKPMFIQSW-UHFFFAOYSA-N,NC1=C(Cl)C(=O)C2=C(C=NC=C2)C1=O,208.604,1.0,4.0,0.0,73.05,4.0,2.0,0.7020000000000001,heterocyclic,333.0,
2578,YQGCISQULMQONQ-UHFFFAOYSA-N,COC1=CC(=O)C(C)=C(OC(C)=O)C1=O,210.186,0.0,5.0,3.0,69.67,4.0,2.0,0.303,isocyclic,139.0,
2580,YQTSPCUBXVMCJB-UHFFFAOYSA-N,COCC1=CC2=C(C=C1)C(=O)C=CC2=O,202.21,0.0,3.0,2.0,43.37,4.0,2.0,1.148,isocyclic,82.0,
